,abnormal_returns,t-1~t CAR,t-2~t CAR,t-3~t CAR,t-3~t+1 CAR,t-3~t+2 CAR,t-3~t+3 CAR,t~t+1 CAR,t~t+2 CAR,t~t+3 CAR,FX factor,Electronic Parts and Components Manufacturing,Semi-conductors Manufacturing,Others,Optoelectronic Materials and Components Manufacturing,Computers and Peripheral Equipment Manufacturing ,Building Materials Construction,"Power Generation, Transmission and Distribution Machinery Manufacturing",Textiles Mills,Information and Communications Technology,Medical Materials and Supplies Manufacturing,Other Electronic Parts and Components Manufacturing ,Motor Vehicles Manufacturing,Basic Iron and Steel Manufacturing,Chemical Products Manufacturing,Shipping Business,Food Manufacturing,Plastic Products Manufacturing,Department Industry,Electronic Distribution Industry,Tourist Industry,Electrical Cable Industry,Financial Holdings Industry,Information Services Industry,Rubber Products Manufacturing,Banking Industry,Paper Industry,"Oil, Electricity and Gas Industry",Cement and Cement Products Manufacturing,Insurance Industry,Glass and Glass Products Manufacturing,Securities Industry,Close Price,Turnover ratio％,Foreign trading ratio ,Financing balance(amount),Net buy_sell by foreign capital,Net buy_sell by dealer,Net buy_sell days by foreign capital,Institutional investor transaction rate,Outstanding shares (million),Foreign investor cumulative overbought_oversold ,Financing balance_Short sales balance(amount),Cumulative net buy_sell by investment trust,Short sales use ratio,Financing balance_Short sales balance(ratio),Net Buy_Sell by Investment Trust,Net buy_sell days by dealer,Net buy_sell,Short sales balance(amount),Increased financing(amount),cumulative net buy_sell by dealer,Institutional investor Trading days  ,Institutional investor cumulative overbought_oversold ,common stock trading ratio ,Financing balance(thousand yuan),Financing use ratio,Investment trust Trading days  ,Ratio of Margin Trading , Short Sale _ Margin Purchase Ratio,Short sales balance(thousand yuan),Increased short sales(amount),Ratio of dealer transactions,Investment Trust trading ratio,Cash Flow From Operating Activities ,PB ratio,Quick ratio ,Treasury stocks book value ,Cash and Cash equivalents ,PE ratio ,Loan from bank(non-current),Operating margin ratio,Other equity interest ,AR,Goodwill and intangible assets ,Other Comprehensive Income (OCI),Inventory,Dividend Payout Ratio,ROE,Cash Flow from Financing Activities ,Interest income ,cash flow ratio,Gross Profit ratio,Cost of revenue,Market Value,(Inventory+AR) divided by Net income,Operating expenses,Tax rate(A),AR turnover,cash dividend ratio ,Dividend Yield ,Non-current assets ,Asset Growth Rate,ROA,Profit before tax ratio,Other long-term debt (Non-current),R&D,lease liabilities (Non current),Non-current liability ,Operating income,Cash Flow From Investing Activities ,retained earning ,AP,current ratio,current liability ,debt ratio ,Profit after tax ratio,Operating revenue(net),current asset,Interest-bearing debt ratio ,effect of exchange rates ,Proportion of supervisors with doctoral degrees,Number of general manager changes in the month,Average attendance of Chairman of the Board,Employee turnover rate,Percentage of directors and supervisors with masters degrees,Directors average hours of study,Number of changes in chairmanship for the month,Reinvestment to net value ratio,Number of directors and supervisors with financial experience,Sales percentage to related parties,equity of stock holdings (Major shareholder),Average attendance of the Board of Directors,Employee bonus cash,tockholding of Directors and Supervisors,Directors liability insurance coverage to revenue percentage,Managers shareholding,Reinvestment to assets ratio,Directors liability insurance coverage to net value percentage,Percentage of directors and supervisors with a bachelors degree,Employee bonus to net income before tax ratio,Total social responsibility events,Number of Underwriting Insurance Companies,Management Internalization ratio,Number of Board Meetings,Directors liability insurance coverage to total assets percentage,Employee bonus shares,Directors salary,Internal audit variation in the current month,Directors liability insurance coverage,company age,A,F,G,M
1442,0.0017894925333151,0.0158576577827811,0.025338813035261,0.0352874704968165,0.0448172427028903,0.0442634480050043,0.0381134734662492,0.0113192647393889,0.0107654700415029,0.0046154955027477,-0.0029776421684662,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,0.12,17.97,2123.0,27.0,1.0,1.0,18.11,323.0,27.0,0.0,0.0,0.37,0.0,0.0,1.0,28.0,297.0,12.0,1.0,1.0,28.0,81.86,41854.31,2.63,0.0,0.03,13.99,5855.27,0.0,0.14,0.0,-303966,1.19,4.97,0,108526,77.94,4029937,4.92,7366,39086,451,3383,11954036,238.39,1.51,325041,663,-10.16,14.97,1897356,6573487,217.5,224242,15.83,63.46,2.79,2.79,589533,8.11,0.64,4.09,0,0,326151,4414661,109735,2337,852865,233933,412.1,2992403,57.32,3.44,2231333,12331727,2.32,0,28.57,0,100,5,28.57,6.43,0,9.61,2,1,33.86,100.0,0.92,4.76,3.99,2.03,4.1,1.62,28.57,1.02,0,1,0,8,0.69,0,0.92,0,89.06,30.0,0,1,0,0
1443,0.0020332980276479,0.0094907535253191,0.0138487054080615,0.0209131664045751,0.0364414583747062,0.0430529292203599,0.0437483169443214,0.017561589997779,0.0241730608434327,0.0248684485673942,-0.0081107361268959,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.08,0.02,6.25,0.0,1.0,0.0,1.0,6.25,135.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,93.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204579,1.38,9.68,-9056,93604,0.0,821941,15.94,649781,182793,0,40297,79910,0,-2.31,290272,5399,5.58,27.29,414023,1597047,33.3,64642,0.0,3.33,0,0,5047307,7.91,-0.34,-8.41,0,0,1197,1236912,90736,-506330,-833657,111443,17.55,3664369,86.14,-10.32,569401,642919,2.2,10540,0,0,100,0,11.11,5.33,0,45.33,0,1,43.96,87.04,0,16.21,15.64,0,8.87,11.29,11.11,0,0,1,33.33,6,1.56,0,0,0,89.04,29.0,0,1,0,0
1444,-0.0320479024254315,-0.0377177044865622,-0.1388462202201921,-0.1205915581531038,-0.1115308185753245,-0.0690734235944994,-0.0689408486844971,-0.0229871628476521,0.0194702321331729,0.0196028070431752,0.0005672045457161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.15,7.8,44469.0,-131.0,8.0,-1.0,7.8,957.0,-131.0,635.0,0.0,5.93,0.48,0.0,2.0,-123.0,14181.0,1412.0,16.0,-1.0,-123.0,91.65,668217.88,18.58,0.0,0.55,31.89,213092.21,1392.0,0.0,0.0,619111,1.23,49.88,-28470,1232398,0.0,520000,-2.99,322967,778296,65202,359377,2053510,0.0,-0.58,-423001,31622,12.65,4.52,7994807,12636386,24.67,628044,0.0,8.84,0.0,0.0,12346978,-3.39,-0.37,-5.49,0,44591,8584,1026932,-250160,-357806,311972,613209,103.2,4895337,34.04,-5.07,8373609,5051768,1.23,-7261,0,0,100.0,15,22.22,5.67,0,59.5,1,14,21.42,90.12,0.0,19.46,2.12,0.09,38.91,1.55,22.22,0.0,0,1,8.33,9,1.02,0,0.0,0,177.78,29.0,0,1,0,0
1445,-0.0069260945513904,0.0030270035769719,-0.0037545113465028,0.0080798002065504,0.0233522816100198,0.0129440855630068,9.234293173000264e-05,0.0083463868520789,-0.002061809194934,-0.0149135518262108,-0.0028812860589729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.59,0.18,5.1,1150.0,7.0,0.0,1.0,15.78,131.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,7.0,84.19,11027.01,3.52,0.0,0.03,0.0,0.0,0.0,10.68,0.0,144889,0.96,238.5,0,400248,0,0,-13.28,34831,94077,0,16520,375644,0,-2.53,8754,245,67.86,-0.55,922558,1522259,29.49,116795,0,6.66,1.72,1.72,1072644,-2.82,-2.07,-9.14,0,9006,0,164425,-121883,-96,140945,49174,420.65,213526,19.18,-6.31,917470,898203,1.0,0,0,0,100,3,9.09,1.36,0,12.31,0,0,26.4,93.24,0,13.44,16.35,2.37,9.95,9.42,9.09,0,0,1,0,7,7.61,0,0,0,150.0,28.0,1,0,0,0
1446,-0.0286974095046149,-0.0517710029191666,-0.0631694332244134,-0.0455884851190935,-0.0124229465793019,-0.0296688714090103,-0.0344181037822439,0.0044681290351767,-0.0127777957945316,-0.0175270281677652,0.0036485116689994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.15,0.31,10.26,4554.0,46.0,-1.0,1.0,10.38,138.0,46.0,0.0,0.0,0.53,0.0,0.0,-2.0,45.0,184.0,58.0,-6.0,1.0,45.0,89.31,154720.33,13.23,0.0,0.3,4.04,6251.33,21.0,0.13,0.0,122741,2.85,69.06,0,269709,0.0,2123844,0.55,-45216,11917,0,18700,3126972,0,0.73,-200473,2787,29.17,31.79,334603,4379146,204.0,153272,0.0,24.87,0.94,0.94,598999,-4.6,0.27,-2.64,0,0,0,2126390,2682,-184,88821,59235,828.55,420841,62.34,-1.52,490557,3486886,1.48,113,11.11,0,0.0,1,11.11,1.67,0,29.43,0,0,48.56,75.56,0,9.53,18.47,1.11,11.14,5.89,11.11,0,0,1,0,5,2.22,0,0,0,90.6,28.0,1,0,0,0
1447,-0.029752151266434,-0.1177385102572455,-0.2154393386355461,-0.1983436606611922,-0.1752166457513186,-0.1728070943751282,-0.1188773395028056,-0.0066251363565603,-0.00421558498037,0.0497141698919526,-0.0012098852029754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.95,8.38,10.96,9641.0,-558.0,20.0,-2.0,10.97,914.0,-824.0,242.0,0.0,0.42,0.41,0.0,1.0,-538.0,951.0,0.0,20.0,-2.0,-804.0,88.56,85896.49,4.22,0.0,0.47,9.86,8472.93,0.0,0.02,0.0,695096,0.87,87.14,-432403,1359763,0.0,1875000,-2.63,168713,2030027,8055,830872,2080015,0,4.08,-949761,45307,13.48,1.73,13324652,8248673,39.41,591304,0.0,6.85,0.0,0.0,11092882,-0.38,2.33,-3.93,0,112090,541,2259172,-356736,-1225694,466089,1121694,130.94,5156420,41.56,-3.06,13559461,6751925,0.92,7000,0,0,100.0,8,44.44,7.33,0,52.08,2,19,23.79,98.77,0.0,22.04,1.31,0.06,28.89,1.7,44.44,0.0,0,1,9.09,9,1.0,0,0.0,0,177.78,27.0,0,1,0,0
1451,-0.008844083646588,0.0032222875330894,-0.0062155771989451,0.0105368721443246,0.0248865271139037,0.0365787401950847,0.0326368090089854,0.0055055713229911,0.0171977844041721,0.0132558532180728,-0.0025229611953751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,0.04,17.81,351.0,26.0,0.0,1.0,17.81,198.0,26.0,0.0,0.0,0.02,0.0,0.0,0.0,26.0,9.0,0.0,0.0,1.0,26.0,82.16,5820.98,0.71,0.0,0.03,2.56,149.26,0.0,0.0,0.0,39367,0.47,253.18,0,1134391,0.0,100000,-4.27,32017,1880759,0,492088,2082637,-28.08,0.95,-295642,10328,3.27,2.92,6814683,3425400,54.52,504607,0.0,4.07,3.47,3.47,3618321,-3.21,0.75,-7.81,0,26040,31601,572839,-299917,684885,4837777,363123,451.06,1203228,19.63,-6.03,7019373,5427255,0.96,11084,0,0,100.0,12,11.11,7,0,41.93,2,7,48.72,97.44,0.0,9.26,0.43,0.03,34.67,0.42,11.11,0.0,0,1,11.11,14,0.33,0,0,0,30.21,27.0,0,1,0,0
1452,-0.0096625840523633,-0.0046210220389533,0.0049892400356697,0.0180994705751976,0.0329378235949361,0.0427786696731754,0.0428438515138027,0.0051757689673752,0.0150166150456145,0.0150817968862418,-0.0011178773850004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.55,0.1,9.43,666.0,23.0,2.0,1.0,10.25,133.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,2.0,1.0,25.0,89.75,10348.17,2.01,0.0,0.01,0.0,0.0,0.0,0.82,0.0,346849,0.91,829.65,0,564990,34.41,0,3.26,121094,217337,774,80976,234946,95.23,7.13,-160182,6506,195.32,11.63,1124021,2281425,17.99,106436,5.33,5.79,4.07,4.07,901651,1.87,6.55,8.1,0,8070,3651,58277,41448,62855,913551,24305,1040.82,177583,8.58,7.67,1271905,1848320,0,-2113,0,0,100,11,22.22,7.0,0,23.21,1,0,6.85,96.3,4.41,11.45,4.52,6.03,21.54,2.29,22.22,4.26,0,1,0,6,2.09,0,2.21,0,57.5,27.0,0,1,0,0
1453,-0.0007764291909187,0.0050868487135362,0.0060693356780209,0.0229023790676862,0.0541664516018939,0.0674343448592309,0.0716871904068137,0.030487643343289,0.043755536600626,0.0480083821482088,3.0025104334427743e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.57,0.03,10.87,861.0,5.0,0.0,1.0,10.87,101.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,11.0,0.0,1.0,5.0,88.82,7379.98,3.49,0.0,0.31,0.0,0.0,0.0,0.0,0.0,-73933,0.7,458.27,0,6145,46.14,0,4.84,0,0,0,0,731319,0,1.19,42000,166,-118.45,20.38,174701,899489,56.55,34080,0.0,0.0,0,0.0,230922,3.84,1.15,6.83,0,0,0,100,10630,-23122,271155,3497,1802.16,62417,4.61,6.97,219411,1124854,0.9,0,0,0,100,0,14.29,1.29,0,11.06,2,0,43.98,92.86,0.15,27.35,13.67,0.01,10.58,2.32,14.29,1.02,0,1,50,8,2.21,0,0.15,0,30.0,26.0,0,1,0,0
1454,-0.0077726653187134,-0.0011700004391979,-0.0007047614913274,0.0015988923734418,0.0091757415228423,0.016276582705601,0.0132709417046201,-0.0001958161693128,0.0069050250134457,0.0038993840124648,-0.0059988228103181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.45,0.03,10.0,2223.0,5.0,0.0,2.0,10.0,130.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,6.0,89.83,18717.44,6.85,0.0,0.17,0.0,0.0,0.0,0.0,0.0,170959,0.76,155.85,-77032,206485,0.0,0,-8.02,160372,122630,5315,107708,423135,0.0,4.55,-87210,134,41.72,2.64,1173098,1160707,35.74,128059,0.0,7.71,2.24,2.24,878695,-2.54,3.44,-4.9,0,8721,421,55351,-96664,-32116,60072,71822,271.75,409760,23.35,-3.18,1204928,1113503,0.88,0,0,0,100,13,9.09,3.0,0,5.78,0,0,29.63,96.97,0.0,17.76,12.45,0.03,4.43,9.82,9.09,0.0,0,1,40.0,6,7.53,0,0.0,0,150,26.0,1,0,0,0
1455,-0.0132491249139861,0.025382579060577,0.0333798899942087,0.0525073416419061,0.1036317815040326,0.1139696483884826,0.1327620571230222,0.0378753149481402,0.0482131818325902,0.0670055905671299,0.0011693161571209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.23,26.03,4507.0,292.0,5.0,1.0,26.27,578.0,292.0,0.0,0.0,0.14,0.0,0.0,1.0,297.0,197.0,0.0,5.0,1.0,297.0,73.63,38249.56,3.12,0.0,0.1,4.37,1671.88,0.0,0.23,0.0,985956,0.94,94.28,-160576,70398,0.0,0,-3.64,26138,1242641,1051,12212,1082330,-132.54,-0.41,-684049,309,47.83,1.1,7591144,6160011,35.63,364077,0.0,6.36,2.59,2.59,5881566,-7.2,-0.3,-0.45,0,55333,67079,339187,-279614,-311706,668136,478269,147.71,2061579,26.89,-0.52,7675607,3045069,0.82,435,0,0,100,9,20,6.9,0,13.41,1,4,19.93,92.86,0.0,19.99,1.16,5.73,9.81,1.37,20,0.0,0,1,12.5,7,1.0,0,0.0,0,89.3,26.0,0,1,0,0
1456,-0.0199645930380863,-0.0149474576728901,-0.0344970212830172,-0.0212888142533884,0.0178367330262295,0.0363816533029976,0.0636866705653042,0.0191609542415316,0.0377058745182997,0.0650108917806063,0.0062271754816366,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.98,0.04,36.84,1716.0,6.0,-1.0,2.0,44.74,94.0,7.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,1.0,0.0,-1.0,2.0,6.0,55.26,17055.15,7.32,0.0,0.0,0.06,9.94,0.0,7.89,0.0,-1370049,1.18,7.27,0,103269,21.75,2015149,21.07,0,111473,0,744,4098039,0.0,5.49,1501836,106,-44.64,17.66,589930,1522950,326.78,83260,2.79,5.23,0.0,0.0,2222355,31.36,1.16,9.77,0,0,4089,2354423,150968,-126184,332612,8673,146.28,3069111,80.81,9.5,716457,4489368,3.33,0,9.09,0,100,65,36.36,4.09,0,159.05,2,0,35.44,100.0,0.36,47.63,12.56,0,30.53,6.99,36.36,0.51,0,1,25,10,1.34,0,0.71,0,90,26.0,0,1,0,0
1457,-0.0099686973573832,-0.0110064037834835,-0.0118415157342279,0.0010027983995864,0.017258891999473,0.0298568140685079,0.0274728337295959,0.0062873962425034,0.0188853183115383,0.0165013379726263,-0.0025599573122702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.95,0.19,11.0,2429.0,2.0,0.0,6.0,11.0,302.0,247.0,0.0,0.0,0.01,0.0,0.0,0.0,2.0,11.0,39.0,0.0,4.0,225.0,88.94,33720.84,3.22,0.0,0.05,0.45,152.71,0.0,0.0,0.0,-324460,1.08,80.17,-325463,479716,6.27,7387362,-0.61,65111,491995,0,114054,671658,70.23,8.84,-819057,1375,-14.3,7.58,2501874,4977176,14.99,221908,21.96,4.98,9.09,9.09,15157011,-2.4,3.73,29.93,0,0,0,7748525,-16567,1109493,1401974,270348,115.63,2269091,56.34,20.56,2707215,2623803,1.43,0,11.11,0,100,4,33.33,6.67,0,145.49,1,0,37.2,89.83,4.76,10.23,6.76,0.34,84.01,2.36,33.33,0.54,0,2,25,7,1.03,0,8.2,0,183.07,25.0,0,1,0,0
1459,-0.018622879341209,-0.0248805032380357,-0.0287809925432152,-0.001402323692544,0.0339165850281981,0.0478544637178632,0.0308484702551765,0.0166960293795331,0.0306339080691982,0.0136279146065116,0.0021418748639774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.04,7.14,0.0,19.0,0.0,1.0,7.14,359.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,19.0,92.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57906,1.16,111.46,-513573,401233,0.0,1300000,-12.69,-271457,212916,0,46315,238000,0.0,-4.58,16068,5302,3.55,-4.82,1869696,3238411,15.38,140413,0.0,8.16,0.0,0.0,3724239,-1.65,-2.27,-10.2,87721,0,361,1428984,-226375,-99436,-236451,52266,138.94,1632882,51.09,-10.3,1783734,2268787,1.57,-31386,0,0,100,10,22.22,6,0,67.3,1,1,40.89,98.61,0,14.89,5.03,1.61,38.92,3.06,22.22,0,0,1,16.67,8,1.5,0,0,0,89.68,25.0,0,1,0,0
1460,-0.0070895503657011,0.0116507293896795,0.0232676168365276,0.0452812107358725,0.071471398877957,0.0783354129379655,0.0755945140705125,0.0191006377763834,0.0259646518363919,0.0232237529689388,0.0070215757694398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.57,0.18,22.05,553.0,61.0,1.0,2.0,22.12,510.0,72.0,0.0,0.0,0.0,0.0,0.0,1.0,62.0,36.0,0.0,1.0,2.0,73.0,77.88,5296.25,0.0,0.0,0.0,6.51,344.78,0.0,0.08,0.0,-314814,1.32,35.26,-332836,748191,0.0,2758333,-11.6,-164025,1340899,0,-96824,4656544,0,-23.91,1164953,1007,-5.04,7.79,6771871,5021865,157.57,1424413,0.0,5.92,0,0.0,6519104,0.31,-7.63,-12.69,0,221895,506670,3511863,-851834,-282185,-894813,613548,112.79,6246913,71.94,-12.76,7343877,7045992,1.23,-4908,9.09,0,80,32,18.18,6.82,0,83.13,0,23,19.44,89.09,0.0,28.49,3.3,0.6,29.16,6.36,18.18,0.0,0,1,0,5,1.78,0,0,0,242.0,24.0,0,1,0,0
1463,-0.0007176139591691,0.0102837562229446,0.0314820258186267,0.04495116618814,0.0539664827067179,0.0630757369848798,0.0495471202893615,0.0082977025594088,0.0174069568375707,0.0038783401420524,-0.0018855104517853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.15,0.1,3.47,1775.0,10.0,2.0,2.0,4.17,173.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,2.0,2.0,13.0,95.58,21694.05,4.1,0.0,0.25,0.0,0.0,0.0,0.69,0.0,147087,1.11,382.31,-108791,392542,28.24,0,1.89,-41629,65666,0,-18649,201576,96.43,1.86,-103795,2870,54.14,19.19,356858,2373772,11.89,76388,8.79,6.08,2.19,2.19,1229420,2.87,1.63,15.17,0,9097,692,114741,8363,-71509,294820,62977,517.12,271662,14.67,13.84,441609,1404820,121.2,0,0,0,100,23,54.55,4.36,0,68.77,1,7,26.52,97.73,0.61,13.95,7.07,0.06,63.17,1.39,54.55,1.04,0,1,0,4,1.18,0,1.82,0,31.2,23.0,0,1,0,0
1464,-0.0285860622858689,-0.0162994889177123,-0.0159068802482571,0.0034538808325896,0.0322450689024341,0.048752258089586,-0.017916008185439,0.0002051257839756,0.0167123149711275,-0.0499559513038975,0.0001045261156604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,0.11,34.8,1695.0,263.0,-7.0,4.0,42.21,385.0,405.0,0.0,0.0,0.01,0.0,0.0,-1.0,256.0,14.0,4.0,-7.0,4.0,424.0,57.76,30561.53,1.76,0.0,0.03,0.83,252.43,1.0,7.41,0.0,603021,1.52,68.94,0,1223480,0.0,3181005,0.04,-456503,1866596,28419,-17771,3210797,0.0,-3.83,254136,42886,6.62,14.47,7350952,7152909,93.08,1231143,0.0,4.29,1.61,1.61,7676748,-4.98,-1.23,-3.4,0,208459,14435,3284103,3155,-985130,523605,852622,111.66,9108544,69.44,-2.4,8594659,10170682,1.64,8106,0,0,100,41,42.86,6.86,0,146.76,0,18,37.41,100.0,0.0,8.7,0.35,0.04,50.43,0.55,42.86,0.0,0,1,25.0,9,0.17,0,0.0,0,30.07,22.0,1,0,0,0
1465,0.0028997188635721,0.0157445803121551,0.0246103890473155,0.0361944347868149,0.048015852920132,0.057275481696794,0.0605936245658871,0.0147211369968892,0.0239807657735512,0.0272989086426443,-0.0015477513677103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.29,2.57,5025.0,13.0,1.0,1.0,2.77,104.0,13.0,0.0,0.0,0.27,0.0,0.0,1.0,14.0,70.0,0.0,1.0,1.0,14.0,97.23,65200.38,19.4,0.0,0.01,1.39,908.26,0.0,0.2,0.0,-54439,0.83,408.56,0,34744,0.0,0,-3.97,-49850,40298,530,-18927,148846,-123.97,-2.43,-204874,22474,-41.28,9.08,386665,1414236,11.05,55505,0.0,7.39,2.2,2.2,1215933,-16.31,-2.09,-8.6,0,5033,0,74588,-16888,-593696,422470,4195,532.27,131877,10.77,-5.9,425282,701945,1.36,-18824,0,0,100,15,14.29,7.71,0,16.68,1,0,29.94,91.23,0.0,16.35,20.09,0.01,13.82,4.99,14.29,0.0,0,1,60.0,7,4.45,0,0.0,0,85.44,22.0,1,0,0,0
1466,-0.1034886748918593,-0.1912718745869896,-0.203727400297537,-0.1952283219095406,-0.1432067504646998,-0.1117777777464769,-0.1010761493169974,-0.0514671034470185,-0.0200381307287957,-0.0093365022993161,5.942985963713378e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.75,10.56,1.4,9148.0,-243.0,11.0,-1.0,1.46,111.0,-243.0,1798.0,0.0,11.86,18.72,0.0,1.0,-232.0,3295.0,64.0,11.0,-1.0,-232.0,79.58,250748.51,32.92,0.0,18.96,36.02,90316.61,278.0,0.06,0.0,604078,1.38,125.55,0,349375,48.24,803109,0.56,-7996,424545,68,-8681,463543,0.0,2.04,-67762,229,97.44,10.69,2353748,2167562,56.22,266935,5.91,6.36,0.0,0.0,2065212,0.53,0.93,1.63,0,46937,46322,1220779,14750,-232668,19754,240379,218.58,619957,53.82,1.54,2635433,1355121,1.93,0,10,0,100,7,60,6.6,0,31.9,1,0,22.67,91.88,0.0,18.13,11.21,5.94,19.64,18.7,60,0.0,0,1,22.22,16,8.64,0,0.0,0,295.35,21.0,1,0,0,0
