,abnormal_returns,t-1~t CAR,t-2~t CAR,t-3~t CAR,t-3~t+1 CAR,t-3~t+2 CAR,t-3~t+3 CAR,t~t+1 CAR,t~t+2 CAR,t~t+3 CAR,FX factor,Electronic Parts and Components Manufacturing,Semi-conductors Manufacturing,Others,Optoelectronic Materials and Components Manufacturing,Computers and Peripheral Equipment Manufacturing ,Building Materials Construction,"Power Generation, Transmission and Distribution Machinery Manufacturing",Textiles Mills,Information and Communications Technology,Medical Materials and Supplies Manufacturing,Other Electronic Parts and Components Manufacturing ,Motor Vehicles Manufacturing,Basic Iron and Steel Manufacturing,Chemical Products Manufacturing,Shipping Business,Food Manufacturing,Plastic Products Manufacturing,Department Industry,Electronic Distribution Industry,Tourist Industry,Electrical Cable Industry,Financial Holdings Industry,Information Services Industry,Rubber Products Manufacturing,Banking Industry,Paper Industry,"Oil, Electricity and Gas Industry",Cement and Cement Products Manufacturing,Insurance Industry,Glass and Glass Products Manufacturing,Securities Industry,Close Price,Turnover ratio％,Foreign trading ratio ,Financing balance(amount),Net buy_sell by foreign capital,Net buy_sell by dealer,Net buy_sell days by foreign capital,Institutional investor transaction rate,Outstanding shares (million),Foreign investor cumulative overbought_oversold ,Financing balance_Short sales balance(amount),Cumulative net buy_sell by investment trust,Short sales use ratio,Financing balance_Short sales balance(ratio),Net Buy_Sell by Investment Trust,Net buy_sell days by dealer,Net buy_sell,Short sales balance(amount),Increased financing(amount),cumulative net buy_sell by dealer,Institutional investor Trading days  ,Institutional investor cumulative overbought_oversold ,common stock trading ratio ,Financing balance(thousand yuan),Financing use ratio,Investment trust Trading days  ,Ratio of Margin Trading , Short Sale _ Margin Purchase Ratio,Short sales balance(thousand yuan),Increased short sales(amount),Ratio of dealer transactions,Investment Trust trading ratio,Cash Flow From Operating Activities ,PB ratio,Quick ratio ,Treasury stocks book value ,Cash and Cash equivalents ,PE ratio ,Loan from bank(non-current),Operating margin ratio,Other equity interest ,AR,Goodwill and intangible assets ,Other Comprehensive Income (OCI),Inventory,Dividend Payout Ratio,ROE,Cash Flow from Financing Activities ,Interest income ,cash flow ratio,Gross Profit ratio,Cost of revenue,Market Value,(Inventory+AR) divided by Net income,Operating expenses,Tax rate(A),AR turnover,cash dividend ratio ,Dividend Yield ,Non-current assets ,Asset Growth Rate,ROA,Profit before tax ratio,Other long-term debt (Non-current),R&D,lease liabilities (Non current),Non-current liability ,Operating income,Cash Flow From Investing Activities ,retained earning ,AP,current ratio,current liability ,debt ratio ,Profit after tax ratio,Operating revenue(net),current asset,Interest-bearing debt ratio ,effect of exchange rates ,Proportion of supervisors with doctoral degrees,Number of general manager changes in the month,Average attendance of Chairman of the Board,Employee turnover rate,Percentage of directors and supervisors with masters degrees,Directors average hours of study,Number of changes in chairmanship for the month,Reinvestment to net value ratio,Number of directors and supervisors with financial experience,Sales percentage to related parties,equity of stock holdings (Major shareholder),Average attendance of the Board of Directors,Employee bonus cash,tockholding of Directors and Supervisors,Directors liability insurance coverage to revenue percentage,Managers shareholding,Reinvestment to assets ratio,Directors liability insurance coverage to net value percentage,Percentage of directors and supervisors with a bachelors degree,Employee bonus to net income before tax ratio,Total social responsibility events,Number of Underwriting Insurance Companies,Management Internalization ratio,Number of Board Meetings,Directors liability insurance coverage to total assets percentage,Employee bonus shares,Directors salary,Internal audit variation in the current month,Directors liability insurance coverage,company age,A,F,G,M
3021,0.006444336717431,0.0450621933354794,0.052328499932554,0.0629131117931009,0.0489188059545127,0.0546425748675215,0.0663060040205057,-0.0075499691211571,-0.0018262002081483,0.0098372289448358,0.0011826620432576,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,0.08,0.0,2496.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.77,36348.25,10.42,0.0,0.23,0.0,0.0,0.0,0.0,0.0,251633,1.24,107.53,-14262,637075,7.97,0,7.23,-124887,617313,47566,-45475,547782,27.8,7.51,-71406,4473,21.57,22.94,1934607,1509055,95.49,394369,27.91,4.04,2.51,2.51,485409,7.56,3.88,7.54,0,0,44864,45214,181541,6649,393048,305885,166.86,1166579,49.83,5.43,2510517,1946519,1.39,-43071,0,0,100,17,8.33,0.33,0,110.0,4,0,38.16,86.08,3.75,27.51,3.64,3.79,66.03,7.48,8.33,2.58,0,1,0.0,7,3.76,0.0,3.13,0,91.32,16.0,0,1,0,0
3022,-0.0162199638990338,-0.003861655288137,-0.0084097486758256,-0.0139059045049618,-0.0075934549166492,-0.0083031711512997,0.0200025334555093,-0.0099075143107211,-0.0106172305453717,0.0176884740614373,0.0016406102954564,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.2,0.31,21.53,5440.0,148.0,0.0,8.0,21.53,177.0,539.0,0.0,0.0,0.02,0.0,0.0,0.0,148.0,9.0,57.0,0.0,8.0,539.0,78.29,289211.62,12.27,0.0,0.18,0.17,478.48,0.0,0.0,0.0,1556955,1.38,212.22,0,3129703,10.47,0,11.68,-635680,756151,7367,-174620,901503,26.3,6.81,-1627536,87314,83.26,35.24,3630571,9378588,24.44,1321235,26.53,6.35,1.89,1.89,3377090,-12.28,4.93,16.37,0,497570,9686,822489,654897,250211,4796321,961402,326.07,1870054,28.42,12.03,5606591,6097744,0.0,-89223,42.86,0,100,10,42.86,6.0,0,102.06,1,31,53.9,90.48,51.76,14.84,1.65,0.26,81.62,1.36,42.86,6.21,0,1,0,6,0.98,0,3.3,0,92.45,16.0,0,1,0,0
3023,0.0440024489327008,0.0831943261335824,0.063888680337953,0.134972077001574,0.1170157053300662,0.090596230825951,0.1127346174441703,0.0260460772611931,-0.0003733972429221,0.0217649893752971,3.5146777591192613e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,1.07,42.82,1224.0,-111.0,6.0,-2.0,52.1,233.0,-248.0,2.0,-378.0,0.08,0.09,-378.0,1.0,-483.0,47.0,162.0,6.0,-2.0,-625.0,47.75,143056.1,2.11,-1.0,0.15,3.84,5493.17,0.0,0.93,8.36,1984474,3.84,99.94,0,3579189,13.47,7956,10.58,-481223,4922850,91601,-136197,4499437,71.79,21.13,-227318,13476,22.49,25.66,13296502,28850956,120.84,2696910,22.65,3.76,4.28,4.28,3616085,21.01,9.82,12.13,0,632828,131633,564497,1892758,-628167,4443155,3594399,153.79,8823257,54.63,9.38,17886170,13568882,1.66,-174821,18.18,0,75,19,45.45,7.09,0,96.64,1,1,20.52,97.62,30,8.89,0.87,0.79,64.74,1.99,45.45,1.5,0,1,0.0,4,0.9,0,17.35,0,155.36,16.0,0,0,0,1
3024,0.0308167520356826,0.0385116640115221,0.0412015647842872,0.0572397131519053,0.0602848217080392,0.0761762032806593,0.08411029424441,0.0338618605918165,0.0497532421644365,0.0576873331281872,-0.0012492682982644,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.61,0.13,0.52,0.0,-3.0,0.0,-3.0,0.52,277.0,-39.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,-39.0,99.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256738,0.85,106.05,0,568389,34.76,0,0.67,-439918,148831,239868,10580,328550,111.4,2.23,-352863,5742,29.28,24.03,1025694,2236657,18.06,315430,24.68,6.83,2.73,2.73,2450924,-5.3,1.53,4.78,0,29341,28414,248044,9095,55779,311777,106669,150.23,876707,29.85,3.6,1350219,1317063,2.46,-5866,0.0,0,100,7,63.64,2.09,0,86.61,3,0,14.89,90.91,3.02,17.52,11.44,0.89,67.57,5.84,63.64,5.49,0,1,25.0,5,4.1,0,2.41,0,154.48,16.0,0,1,0,0
3025,0.0002597615316915,0.0065783667101138,0.0114831023260422,0.032818290184714,0.0012826714506087,-0.007112421683441,-0.0183598147963074,-0.0312758572024138,-0.0396709503364636,-0.0509183434493299,-0.002344305972038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,0.11,8.21,4564.0,5.0,0.0,1.0,8.21,71.0,5.0,0.0,0.0,0.38,0.0,0.0,0.0,5.0,68.0,0.0,0.0,1.0,5.0,91.38,98697.41,25.74,0.0,0.42,1.49,1470.51,0.0,0.0,0.0,-9849,2.0,228.53,0,121462,28.17,6483,10.3,-2900,59801,572,-565,274462,83.09,6.21,-4371,1655,-8.58,52.83,257063,1616976,41.29,231811,16.04,4.52,2.54,2.54,281648,11.56,5.07,10.79,0,133994,52564,91360,56121,23065,53661,38767,639.82,114724,20.29,9.06,544995,734029,3.05,-331,25.0,0,100,6,25.0,0,0,7.3,1,0,30.56,96.97,6.7,13.95,16.5,0.25,5.85,11.11,25.0,11.36,0,1,20,4,8.86,0,1.34,0,89.94,16.0,0,0,0,1
3026,-0.0946718248344641,-0.1065759808829387,-0.1146036788282039,-0.1003801349049317,-0.1308029652218575,-0.1570034887946478,-0.1738510051957412,-0.12509465515139,-0.1512951787241802,-0.1681426951252736,-0.0028208438316706,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,9.13,4.75,6914.0,455.0,331.0,1.0,6.18,158.0,455.0,27.0,0.0,1.48,0.21,0.0,1.0,786.0,583.0,431.0,331.0,1.0,786.0,93.5,677878.29,17.51,0.0,0.32,8.43,57159.83,271.0,1.42,0.0,1533733,2.04,177.86,0,4576086,20.23,85833,5.91,-128821,2703312,16275,4618,2450602,99.64,6.73,-767131,20868,35.94,20.89,11550634,18326840,53.51,2188107,30.2,4.88,6.03,6.03,4008175,-2.9,4.64,6.49,0,363790,27186,245988,862438,-632655,4143633,822435,237.57,4266900,31.9,4.53,14601179,10136717,1.64,461,22.22,0,100,9,22.22,2.06,0,12.14,0,21,20.53,98.15,126.67,10.71,1.04,1.24,8.84,1.58,22.22,12,0,1,28.57,6,1.08,0,24.13,0,152.5,16.0,1,0,0,0
3027,0.0091726073823667,-0.0188884595055421,-0.0231308586721432,-0.0072379932291666,-0.0096545934123727,0.0021752872076566,-0.0096312271262672,0.0067560071991606,0.01858588781919,0.0067793734852661,-0.0015485273213893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.82,0.54,4.35,3293.0,-2.0,-10.0,-4.0,5.49,99.0,-59.0,0.0,0.0,0.05,0.0,0.0,-1.0,-12.0,12.0,0.0,-10.0,-4.0,-59.0,94.42,25986.05,13.32,0.0,0.08,0.36,94.7,0.0,1.14,0.0,-20827,0.58,270.03,0,750862,0.0,178595,-5.74,-86001,92949,1865,1683,172147,0,-1.05,-25160,18951,-5.44,34.32,409231,839287,18.08,249700,0.0,6.24,0,0,935384,-1.05,-0.71,-7.1,0,72165,16357,309516,-35784,-142266,238341,75389,319.31,383160,32.09,-2.76,623090,1223458,1.92,-3862,28.57,0,100,0,57.14,6.0,0,55.19,2,56,10.23,82.54,0.0,17.68,24.79,2.15,39.84,10.53,57.14,0.0,0,1,0,9,7.15,0,0.0,0,154.46,16.0,0,1,0,0
3028,0.0073190379405343,0.0117508766830038,0.0156467920265458,0.0304786992366854,0.0381281760746196,0.0422862192144684,0.042346875014343,0.0149685147784685,0.0191265579183173,0.0191872137181919,0.0001502740822519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,0.07,29.37,3007.0,44.0,0.0,1.0,29.37,214.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,0.0,0.0,1.0,44.0,70.6,64191.63,5.63,0.0,0.03,0.03,21.35,0.0,0.0,0.0,2265451,1.02,95.44,0,1198560,15.3,0,1.43,217204,7151905,0,172275,4184671,90.03,9.18,-2375184,7551,23.52,5.5,25509080,4511686,257.32,1098220,25.0,3.53,4.74,4.74,733721,-14.88,2.6,1.14,0,0,1216,188033,385569,-5475,1085221,3188841,140.07,9633359,69.03,0.85,26992869,13493379,3.14,-49966,0,0,100,10,44.44,1.56,0,55.41,0,0,8.01,100.0,9,12.0,0.58,0.57,22.17,3.53,44.44,3.23,0,1,25.0,4,1.09,0,6,0,155.73,16.0,0,1,0,0
3029,0.0004070584553229,0.0182558124518982,0.0360906218500279,0.0664080626305436,0.0710941910499536,0.0631263118363536,0.05991495175633,0.0050931868747329,-0.002874692338867,-0.0060860524188907,0.0043976823111885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.2,0.66,19.27,7459.0,193.0,-83.0,1.0,25.0,124.0,193.0,0.0,0.0,0.76,0.0,0.0,-2.0,110.0,235.0,8.0,-103.0,1.0,110.0,74.86,246945.11,24.03,0.0,0.14,3.15,7780.15,1.0,5.73,0.0,412374,1.55,113.08,0,335497,8.72,0,4.48,7476,2034107,1395,26728,1319535,71.04,16.23,-133496,22977,14.88,10.05,8019012,3757745,138.23,496369,21.15,4.54,6.64,6.64,735632,18.92,7.82,4.97,0,7021,3803,27685,399789,-174835,696340,2035186,162.0,2771478,53.57,3.92,8915170,4489720,1.29,-7172,10.0,0,100,14,40.0,6.6,0,18.42,2,0,15.04,95.0,18.91,12.35,1.73,0.09,8.57,6.35,40.0,4.26,0,1,0,6,2.95,0,9.46,0,154.15,16.0,0,0,0,1
3030,0.0195129244120496,0.0419327311446504,0.0536273946024043,0.0747648132086236,0.0918572700923306,0.095401264076871,0.0910261292848323,0.0366053812957566,0.040149375280297,0.0357742404882583,-0.0016051659381202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.05,0.15,10.38,2472.0,-4.0,-38.0,-2.0,17.65,236.0,-161.0,0.0,0.0,0.17,0.0,0.0,-1.0,-42.0,98.0,0.0,-38.0,-2.0,-206.0,82.28,121388.8,4.19,0.0,0.07,3.96,4812.34,0.0,7.27,0.0,1358206,2.33,368.2,0,1300530,10.87,0,27.28,-67270,1959851,20237,-30736,738433,83.04,16.92,-898359,7803,143.45,56.75,1897217,12566691,50.13,1293075,19.14,2.15,6.2,6.2,2304994,1.56,13.93,26.46,0,422541,40940,239789,1196514,-245875,3034252,482144,450.36,946814,18.06,21.4,4386806,4264041,0,-10875,33.33,0,100,11,33.33,6.67,0,15.16,0,0,30.37,100.0,18.39,18.88,2.16,1.08,12.66,1.76,33.33,1.6,0,1,25.0,5,1.44,0,9.47,0,94.67,16.0,0,1,0,0
3031,-0.0354114076440468,-0.0203755625242411,-0.0182832884693314,-0.0244561485037298,-0.0348356888467812,-0.0521790325743046,-0.0839191227129988,-0.0457909479870982,-0.0631342917146216,-0.0948743818533157,0.0051492354616818,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,1.26,16.91,2067.0,414.0,0.0,1.0,16.91,187.0,414.0,0.0,0.0,0.07,0.0,0.0,0.0,414.0,34.0,0.0,0.0,1.0,414.0,82.97,32595.97,4.43,0.0,0.12,1.64,536.17,17.0,0.0,0.0,271361,1.14,243.47,-149507,783088,12.43,0,7.92,-1413,461466,0,82182,219348,60.28,11.23,-318406,6696,48.8,24.07,1339117,3117456,23.91,284811,9.89,3.69,4.53,4.53,1515292,5.35,9.18,14.72,0,14122,90822,130511,139731,124554,573929,286593,362.96,556064,19.43,13.26,1763659,2018295,3.14,-65547,40,0,100,0,10,7.2,0,121.04,1,18,3.74,93.33,22.37,47.96,3.49,0.2,73.09,2.16,10,8.89,0,1,14.29,6,1.74,0,5.59,0,61.57,16.0,0,1,0,0
3032,-0.0028542943048738,0.0040544718611322,0.0115713787910575,0.024347292340243,0.0218173316654394,0.028637349564235,0.0222239722894035,-0.0053842549796774,0.0014357629191182,-0.0049776143557133,-0.0009553301503195,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,0.04,1.61,1933.0,-1.0,0.0,-2.0,1.61,113.0,-28.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,4.0,0.0,-2.0,-28.0,98.26,49132.99,7.49,0.0,0.13,0.0,0.0,0.0,0.0,0.0,734616,1.44,103.97,-28221,2360966,7.02,0,4.12,-337959,2229630,34998,-125477,1291047,79.91,6.39,-109836,31158,16.13,15.95,6463410,3200301,97.93,909370,20.34,3.48,7.01,7.01,1944949,-1.77,2.79,5.84,0,153930,66710,87150,316820,-379053,1073922,1649386,138.14,4554837,56.35,4.65,7689600,6292275,1.01,31011,9.09,0,100,23,63.64,1.09,0,152.25,3,6,23.47,86.79,27.03,28.26,0.81,0.58,57.51,1.72,63.64,8.84,0,2,0,5,0.75,0,5.07,0,62.0,16.0,0,1,0,0
3033,0.0058490537475535,0.0214390001772115,0.0255113162085052,0.0067404931652763,0.0121609129824447,0.0163429710234408,0.013972243744722,0.0112694735647219,0.015451531605718,0.0130808043269992,0.0005531972347774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,0.08,11.57,1233.0,59.0,0.0,1.0,11.57,368.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,1.0,59.0,88.3,22462.92,1.42,0.0,0.14,0.0,0.0,0.0,0.0,0.0,3050010,1.16,69.01,0,2336361,17.87,0,1.56,-229460,8223453,57519,-92578,10479000,81.59,2.92,-2383433,6621,17.83,5.75,45448798,6545968,330.14,2022531,27.28,5.79,3.25,3.25,823523,-8.68,0.69,0.74,0,0,152221,614052,752757,-43566,1332537,5316218,131.89,17104473,75.77,0.54,48224086,22559927,3.82,-89551,28.57,0,100,5,42.86,0.86,0,65.87,1,1,9.11,91.07,29.69,12.71,0.67,3.31,25.97,5.72,42.86,8.89,0,1,8.33,8,1.38,0,7.42,0,323.8,16.0,0,0,0,1
3034,-0.0192659993042874,0.0056286493957551,0.0457601398431249,0.0697716596201686,0.0747879584093792,0.0749802569293994,0.0457983855804546,-0.0142497005150768,-0.0140574019950566,-0.0432392733440014,-0.0017191186931028,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.5,1.37,54.39,6507.0,1997.0,243.0,2.0,58.95,609.0,3305.0,0.0,55.0,0.33,0.0,55.0,1.0,2295.0,509.0,0.0,243.0,2.0,2846.0,40.99,1189737.93,4.28,1.0,0.06,7.82,93065.41,46.0,2.17,2.39,7146779,4.03,245.87,0,17913796,13.58,0,15.31,-248629,13340979,2695345,188303,6262571,69.08,25.6,-7653663,125252,55.77,32.02,43757919,133263909,59.26,10756966,19.23,4.86,4.79,4.79,8872878,-2.48,17.1,15.25,0,8901602,215108,982425,9857421,-2067746,23954012,7702288,296.56,12814489,29.43,12.31,64372306,38002356,12.0,-9272,25.0,0,100,5,25.0,9.88,0,8.48,1,0,12.41,90.63,99.28,4.6,0.47,4.34,6.0,0.91,25.0,1.01,0,1,0,4,0.64,0,12,0,299.8,16.0,0,0,0,1
3035,0.0038132168093603,0.0306973312960704,0.0469376091649428,0.0593131200504656,0.0633498818287969,0.0840220811821288,0.0544621188092483,0.0078499785876916,0.0285221779410235,-0.0010377844318569,0.0009165807805518,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.3,1.37,10.91,8528.0,-313.0,51.0,-5.0,23.24,249.0,-3703.0,3.0,-647.0,1.6,0.1,-647.0,1.0,-909.0,996.0,184.0,51.0,-5.0,-5462.0,76.54,495590.22,13.72,-1.0,0.22,11.68,57880.85,0.0,1.31,11.01,853608,2.69,178.33,0,2776055,31.12,0,7.51,-369709,857557,550567,159498,634554,78.59,9.84,-77037,14323,41.06,52.76,2506809,13993365,28.35,2401242,19.34,6.1,1.95,1.95,2679278,13.02,6.83,7.86,96901,1903489,231443,360179,398300,-352201,2363027,1080924,241.58,2079109,31.67,6.34,5306351,5022750,0,-35849,25.0,0,50,9,37.5,7.5,0,52.03,2,57,30.9,87.5,51.66,13.98,4.03,0.47,37.36,4.06,37.5,13.24,0,1,0,4,2.77,0,0.22,0,213.64,16.0,0,0,0,1
3036,-0.0007889518298275,0.0102777063677192,0.0188021149288745,0.0327474161912072,0.0448914427171419,0.0522648512416378,0.0472598034360707,0.0113550746961072,0.0187284832206031,0.013723435415036,-0.0016191927341163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.95,0.14,21.42,6378.0,-42.0,12.0,-2.0,23.23,590.0,-405.0,0.0,0.0,0.15,0.0,0.0,3.0,-30.0,216.0,248.0,233.0,-2.0,-168.0,76.61,247905.21,4.32,0.0,0.17,3.39,8395.66,0.0,1.81,0.0,2867306,1.06,65.95,0,3106631,7.49,0,1.57,-791142,44665508,1883859,-568192,45795192,65.0,8.67,-2652592,21500,3.79,3.22,324386746,24899456,385.28,5547175,23.51,8.3,6.61,6.61,5207920,8.04,2.01,0.99,0,407103,426419,2205787,5253230,-42386,8823331,45689544,127.06,75682313,76.84,0.76,335187151,96159316,3.25,-400878,14.29,0,100,7,57.14,8.14,0,79.07,1,50,18.19,82.43,29.3,7.18,0.11,0.5,21.8,1.58,57.14,1.02,0,1,25,10,0.37,0,10.5,0,370.74,16.0,0,1,0,0
3037,0.0300890823808073,0.0801817201322002,0.1200670642158003,0.1978586416022749,0.2078094092038707,0.2219602058598071,0.2211093427680661,0.0400398499824031,0.0541906466383395,0.0533397835465985,0.0019080497791139,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.2,2.12,27.74,35352.0,1265.0,347.0,1.0,32.03,1505.0,1265.0,31.0,-2231.0,2.93,0.11,-60.0,2.0,1552.0,11022.0,0.0,908.0,1.0,1552.0,67.76,1556301.1,9.4,-5.0,0.21,31.18,485221.51,0.0,4.18,0.11,10276980,1.44,109.06,-803247,20585546,18.85,21653228,4.23,-861619,17982575,257899,-549630,8718188,49.12,5.74,-890967,252375,28.38,13.71,71221975,63198744,55.22,7811480,18.88,4.87,2.53,2.53,60239579,5.34,2.54,4.89,0,3441954,0,25643812,3493162,-11585028,21876629,12927768,137.99,36206490,56.12,3.97,82535553,49962152,1.86,-27876,25.0,0,100,9,62.5,8.63,0,47.15,2,4,17.55,88.33,679.19,14.72,0.75,1.09,24.04,1.28,62.5,17.79,0,2,0,7,0.56,0,31.7,0,619.8,16.0,0,0,0,1
3038,0.0298108224804876,0.0776323169294823,0.068011118348068,0.1149712179645289,0.1249956923576325,0.1484134626661959,0.1430509452961008,0.0398352968735912,0.0632530671821546,0.0578905498120594,0.0036652077926379,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,0.96,16.51,12892.0,-36.0,-6.0,-3.0,16.75,162.0,-1731.0,0.0,0.0,0.77,0.0,0.0,-1.0,-42.0,314.0,0.0,-6.0,-3.0,-1759.0,82.98,230969.2,31.75,0.0,0.27,2.44,5625.53,2.0,0.24,0.0,396119,1.51,136.81,-173021,1368252,9.54,0,7.66,-102612,537591,3777,10820,803035,73.4,14.24,-187532,20636,25.92,19.5,3306539,2858363,68.68,487364,15.42,8.16,6.61,6.61,686172,7.15,7.62,7.4,0,112855,66575,156644,314590,160331,539266,431744,193.08,1528241,46.33,6.26,4107559,2950694,1.66,-29779,10.0,0,100,2,40.0,3.3,0,17.09,0,0,1.74,86.67,16.36,19.27,3.74,3.04,9.01,7.87,40.0,5.43,0,1,25.0,6,4.23,0,9.82,0,153.68,16.0,0,0,0,1
3040,0.0022179568759794,0.0171945220802147,0.0245112264506284,0.0361576820989941,0.0433323671046054,0.0453640759042761,0.0453869899223152,0.0093926418815907,0.0114243506812614,0.0114472646993005,-0.0005879636687967,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9,0.08,0.0,328.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.97,9459.78,2.08,0.0,0.03,0.0,0.0,0.0,0.0,0.0,102211,1.4,1014.24,0,179661,16.33,49313,41.62,26916,2440,0,-14384,20496,109.97,5.32,-133704,25478,172.73,61.22,78131,1836450,1.75,39483,24.5,68.29,5.15,5.15,819782,-5.46,4.76,56.5,0,2739,0,93321,83848,124227,637210,9015,1081.85,59174,10.45,42.66,201462,640174,1.62,-7176,0,0,100,1,50.0,3.0,0,82.06,2,65,26.31,88.33,0.87,22.29,45.51,11.53,78.27,7.01,50.0,1.03,0,1,0,6,6.28,0,2.61,0,91.7,16.0,0,0,0,1
